=== Series E chunked sweep started 2026-08-01T00:31:11Z ===
=== Chunk 0 2026-08-01T00:31:11Z ===
/workspace/scratch/run_series_e_chunked_loop.sh: line 11: python: command not found
=== Series E chunked sweep started 2026-08-01T00:31:49Z ===
=== Chunk 0 2026-08-01T00:31:49Z ===
2026-08-01 00:31:49,910 [INFO] Running day-window pipeline against /workspace/alter_ego_calibrate_series_e.db
2026-08-01 00:31:55,351 [INFO] Generated 323996 events and 117 labels (S2 victim=user_engineer_8 excluded from S5)
2026-08-01 00:31:55,547 [INFO] Clearing database tables...
2026-08-01 00:32:06,300 [INFO] Streamed 15815 hist events to JSONL in 0.37s
2026-08-01 00:32:06,785 [INFO] Streamed 15815 recent events to JSONL in 0.48s
2026-08-01 00:32:07,546 [INFO] Entity svc_ot_poll_4 drift: raw=0.00, normalized=0.00, accum=0.00
2026-08-01 01:22:07,430 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:07,430 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:07,430 [INFO]   - process_name_rarity: raw=0.00 score=0.00
2026-08-01 01:22:07,430 [INFO]   - command_line_embedding_similarity: raw=0.32 score=0.00
2026-08-01 01:22:07,430 [INFO]   - total_volume_delta: raw=2.27 score=1.13
2026-08-01 01:22:07,430 [INFO]   - drift_alert: raw=2.90 score=50.00
2026-08-01 01:22:07,915 [INFO] ANOMALY DETECTED: entity=user_finance_0 score=51.25 conf=0.81
2026-08-01 01:22:07,915 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:07,915 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:07,915 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:07,915 [INFO]   - process_name_rarity: raw=0.03 score=0.05
2026-08-01 01:22:07,915 [INFO]   - command_line_embedding_similarity: raw=1.00 score=50.00
2026-08-01 01:22:07,915 [INFO]   - total_volume_delta: raw=2.40 score=1.20
2026-08-01 01:22:07,915 [INFO]   - drift_alert: raw=0.00 score=0.00
2026-08-01 01:22:08,393 [INFO] ANOMALY DETECTED: entity=user_engineer_13 score=51.43 conf=0.82
2026-08-01 01:22:08,393 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:08,393 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:08,393 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:08,393 [INFO]   - process_name_rarity: raw=0.05 score=0.07
2026-08-01 01:22:08,393 [INFO]   - command_line_embedding_similarity: raw=1.00 score=50.00
2026-08-01 01:22:08,393 [INFO]   - total_volume_delta: raw=2.72 score=1.36
2026-08-01 01:22:08,393 [INFO]   - drift_alert: raw=0.00 score=0.00
2026-08-01 01:22:09,618 [INFO] ANOMALY DETECTED: entity=user_hr_8 score=51.81 conf=0.85
2026-08-01 01:22:09,618 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:09,618 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:09,618 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:09,618 [INFO]   - process_name_rarity: raw=0.00 score=0.00
2026-08-01 01:22:09,618 [INFO]   - command_line_embedding_similarity: raw=0.40 score=0.00
2026-08-01 01:22:09,618 [INFO]   - total_volume_delta: raw=3.62 score=1.81
2026-08-01 01:22:09,618 [INFO]   - drift_alert: raw=3.89 score=50.00
2026-08-01 01:22:10,366 [INFO] ANOMALY DETECTED: entity=user_engineer_4 score=51.51 conf=0.84
2026-08-01 01:22:10,366 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:10,366 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:10,366 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:10,366 [INFO]   - process_name_rarity: raw=0.06 score=0.08
2026-08-01 01:22:10,366 [INFO]   - command_line_embedding_similarity: raw=1.00 score=50.00
2026-08-01 01:22:10,366 [INFO]   - total_volume_delta: raw=2.86 score=1.43
2026-08-01 01:22:10,366 [INFO]   - drift_alert: raw=0.00 score=0.00
2026-08-01 01:22:10,613 [INFO] ANOMALY DETECTED: entity=user_engineer_6 score=51.55 conf=0.85
2026-08-01 01:22:10,613 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:10,613 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:10,613 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:10,613 [INFO]   - process_name_rarity: raw=0.00 score=0.00
2026-08-01 01:22:10,613 [INFO]   - command_line_embedding_similarity: raw=0.22 score=0.00
2026-08-01 01:22:10,613 [INFO]   - total_volume_delta: raw=3.10 score=1.55
2026-08-01 01:22:10,613 [INFO]   - drift_alert: raw=2.72 score=50.00
2026-08-01 01:22:10,869 [INFO] ANOMALY DETECTED: entity=user_hr_0 score=51.75 conf=0.86
2026-08-01 01:22:10,869 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:10,869 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:10,869 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:10,869 [INFO]   - process_name_rarity: raw=0.07 score=0.10
2026-08-01 01:22:10,869 [INFO]   - command_line_embedding_similarity: raw=1.00 score=50.00
2026-08-01 01:22:10,869 [INFO]   - total_volume_delta: raw=3.29 score=1.65
2026-08-01 01:22:10,869 [INFO]   - drift_alert: raw=0.00 score=0.00
2026-08-01 01:22:10,874 [INFO] ANOMALY DETECTED: entity=user_finance_6 score=63.37 conf=0.87
2026-08-01 01:22:10,874 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:10,874 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:10,874 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:10,874 [INFO]   - process_name_rarity: raw=0.07 score=0.10
2026-08-01 01:22:10,874 [INFO]   - command_line_embedding_similarity: raw=1.00 score=50.00
2026-08-01 01:22:10,874 [INFO]   - total_volume_delta: raw=2.49 score=1.24
2026-08-01 01:22:10,874 [INFO]   - drift_alert: raw=0.60 score=12.03
2026-08-01 01:22:11,862 [INFO] ANOMALY DETECTED: entity=user_engineer_7 score=51.23 conf=0.82
2026-08-01 01:22:11,862 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:11,862 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:11,862 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:11,862 [INFO]   - process_name_rarity: raw=0.00 score=0.00
2026-08-01 01:22:11,862 [INFO]   - command_line_embedding_similarity: raw=0.33 score=0.00
2026-08-01 01:22:11,862 [INFO]   - total_volume_delta: raw=2.47 score=1.23
2026-08-01 01:22:11,862 [INFO]   - drift_alert: raw=9.06 score=50.00
2026-08-01 01:22:11,888 [INFO] ANOMALY DETECTED: entity=user_finance_1 score=51.76 conf=0.86
2026-08-01 01:22:11,888 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:11,888 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:11,888 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:11,889 [INFO]   - process_name_rarity: raw=0.06 score=0.09
2026-08-01 01:22:11,889 [INFO]   - command_line_embedding_similarity: raw=1.00 score=50.00
2026-08-01 01:22:11,889 [INFO]   - total_volume_delta: raw=3.35 score=1.68
2026-08-01 01:22:11,889 [INFO]   - drift_alert: raw=0.00 score=0.00
2026-08-01 01:22:12,400 [INFO] ANOMALY DETECTED: entity=user_finance_3 score=56.61 conf=0.84
2026-08-01 01:22:12,400 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:12,400 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:12,400 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:12,400 [INFO]   - process_name_rarity: raw=0.06 score=0.08
2026-08-01 01:22:12,400 [INFO]   - command_line_embedding_similarity: raw=1.00 score=50.00
2026-08-01 01:22:12,400 [INFO]   - total_volume_delta: raw=3.32 score=1.66
2026-08-01 01:22:12,400 [INFO]   - drift_alert: raw=0.24 score=4.86
2026-08-01 01:22:12,412 [INFO] ANOMALY DETECTED: entity=user_finance_9 score=51.75 conf=0.85
2026-08-01 01:22:12,413 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:12,413 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:12,413 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:12,413 [INFO]   - process_name_rarity: raw=0.00 score=0.00
2026-08-01 01:22:12,413 [INFO]   - command_line_embedding_similarity: raw=0.17 score=0.00
2026-08-01 01:22:12,413 [INFO]   - total_volume_delta: raw=3.50 score=1.75
2026-08-01 01:22:12,413 [INFO]   - drift_alert: raw=2.74 score=50.00
2026-08-01 01:22:13,143 [INFO] ANOMALY DETECTED: entity=user_engineer_4 score=51.51 conf=0.84
2026-08-01 01:22:13,143 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:13,143 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:13,143 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:13,143 [INFO]   - process_name_rarity: raw=0.06 score=0.08
2026-08-01 01:22:13,143 [INFO]   - command_line_embedding_similarity: raw=1.00 score=50.00
2026-08-01 01:22:13,143 [INFO]   - total_volume_delta: raw=2.86 score=1.43
2026-08-01 01:22:13,143 [INFO]   - drift_alert: raw=0.00 score=0.00
2026-08-01 01:22:13,155 [INFO] ANOMALY DETECTED: entity=user_hr_12 score=46.27 conf=0.85
2026-08-01 01:22:13,155 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:13,155 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:13,155 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:13,155 [INFO]   - process_name_rarity: raw=0.00 score=0.00
2026-08-01 01:22:13,155 [INFO]   - command_line_embedding_similarity: raw=0.31 score=0.00
2026-08-01 01:22:13,155 [INFO]   - total_volume_delta: raw=3.13 score=1.56
2026-08-01 01:22:13,155 [INFO]   - drift_alert: raw=2.24 score=44.71
2026-08-01 01:22:13,405 [INFO] ANOMALY DETECTED: entity=user_engineer_6 score=51.55 conf=0.85
2026-08-01 01:22:13,405 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:13,405 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:13,405 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:13,405 [INFO]   - process_name_rarity: raw=0.00 score=0.00
2026-08-01 01:22:13,405 [INFO]   - command_line_embedding_similarity: raw=0.24 score=0.00
2026-08-01 01:22:13,405 [INFO]   - total_volume_delta: raw=3.10 score=1.55
2026-08-01 01:22:13,405 [INFO]   - drift_alert: raw=2.72 score=50.00
2026-08-01 01:22:14,176 [INFO] ANOMALY DETECTED: entity=user_hr_4 score=51.61 conf=0.85
2026-08-01 01:22:14,176 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,176 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,176 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,176 [INFO]   - process_name_rarity: raw=0.06 score=0.09
2026-08-01 01:22:14,176 [INFO]   - command_line_embedding_similarity: raw=1.00 score=50.00
2026-08-01 01:22:14,176 [INFO]   - total_volume_delta: raw=3.05 score=1.52
2026-08-01 01:22:14,176 [INFO]   - drift_alert: raw=0.00 score=0.00
2026-08-01 01:22:14,431 [INFO] ANOMALY DETECTED: entity=user_engineer_12 score=51.99 conf=0.85
2026-08-01 01:22:14,431 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,431 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,431 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,431 [INFO]   - process_name_rarity: raw=0.06 score=0.10
2026-08-01 01:22:14,431 [INFO]   - command_line_embedding_similarity: raw=1.00 score=50.00
2026-08-01 01:22:14,431 [INFO]   - total_volume_delta: raw=3.78 score=1.89
2026-08-01 01:22:14,431 [INFO]   - drift_alert: raw=0.00 score=0.00
2026-08-01 01:22:14,438 [INFO] ANOMALY DETECTED: entity=user_hr_8 score=101.89 conf=0.85
2026-08-01 01:22:14,438 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,438 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,438 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,438 [INFO]   - process_name_rarity: raw=0.05 score=0.08
2026-08-01 01:22:14,438 [INFO]   - command_line_embedding_similarity: raw=1.00 score=50.00
2026-08-01 01:22:14,438 [INFO]   - total_volume_delta: raw=3.62 score=1.81
2026-08-01 01:22:14,438 [INFO]   - drift_alert: raw=3.89 score=50.00
2026-08-01 01:22:14,447 [INFO] ANOMALY DETECTED: entity=user_finance_5 score=58.97 conf=0.82
2026-08-01 01:22:14,447 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,447 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,447 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,447 [INFO]   - process_name_rarity: raw=0.06 score=0.08
2026-08-01 01:22:14,447 [INFO]   - command_line_embedding_similarity: raw=1.00 score=50.00
2026-08-01 01:22:14,447 [INFO]   - total_volume_delta: raw=3.41 score=1.70
2026-08-01 01:22:14,447 [INFO]   - drift_alert: raw=0.36 score=7.18
2026-08-01 01:22:14,454 [INFO] ANOMALY DETECTED: entity=user_finance_11 score=51.72 conf=0.87
2026-08-01 01:22:14,454 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,454 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,454 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,454 [INFO]   - process_name_rarity: raw=0.07 score=0.10
2026-08-01 01:22:14,454 [INFO]   - command_line_embedding_similarity: raw=1.00 score=50.00
2026-08-01 01:22:14,454 [INFO]   - total_volume_delta: raw=3.25 score=1.62
2026-08-01 01:22:14,454 [INFO]   - drift_alert: raw=0.00 score=0.00
2026-08-01 01:22:14,711 [INFO] ANOMALY DETECTED: entity=user_finance_10 score=63.44 conf=0.85
2026-08-01 01:22:14,711 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,711 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,711 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,711 [INFO]   - process_name_rarity: raw=0.05 score=0.08
2026-08-01 01:22:14,711 [INFO]   - command_line_embedding_similarity: raw=1.00 score=50.00
2026-08-01 01:22:14,711 [INFO]   - total_volume_delta: raw=3.35 score=1.68
2026-08-01 01:22:14,711 [INFO]   - drift_alert: raw=0.58 score=11.69
2026-08-01 01:22:14,971 [INFO] ANOMALY DETECTED: entity=user_finance_5 score=58.97 conf=0.82
2026-08-01 01:22:14,971 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,971 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,971 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:14,971 [INFO]   - process_name_rarity: raw=0.06 score=0.08
2026-08-01 01:22:14,971 [INFO]   - command_line_embedding_similarity: raw=1.00 score=50.00
2026-08-01 01:22:14,971 [INFO]   - total_volume_delta: raw=3.41 score=1.70
2026-08-01 01:22:14,971 [INFO]   - drift_alert: raw=0.36 score=7.18
2026-08-01 01:22:15,230 [INFO] ANOMALY DETECTED: entity=user_hr_6 score=51.53 conf=0.85
2026-08-01 01:22:15,230 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:15,230 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:15,230 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:15,230 [INFO]   - process_name_rarity: raw=0.00 score=0.00
2026-08-01 01:22:15,230 [INFO]   - command_line_embedding_similarity: raw=0.18 score=0.00
2026-08-01 01:22:15,230 [INFO]   - total_volume_delta: raw=3.06 score=1.53
2026-08-01 01:22:15,230 [INFO]   - drift_alert: raw=5.01 score=50.00
2026-08-01 01:22:15,236 [INFO] ANOMALY DETECTED: entity=user_hr_14 score=50.53 conf=0.84
2026-08-01 01:22:15,236 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:15,236 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:15,236 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:15,236 [INFO]   - process_name_rarity: raw=0.00 score=0.00
2026-08-01 01:22:15,236 [INFO]   - command_line_embedding_similarity: raw=0.22 score=0.00
2026-08-01 01:22:15,236 [INFO]   - total_volume_delta: raw=4.17 score=2.08
2026-08-01 01:22:15,236 [INFO]   - drift_alert: raw=2.42 score=48.45
2026-08-01 01:22:15,481 [INFO] ANOMALY DETECTED: entity=user_hr_8 score=51.77 conf=0.85
2026-08-01 01:22:15,481 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:15,482 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:15,482 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:15,482 [INFO]   - process_name_rarity: raw=0.00 score=0.00
2026-08-01 01:22:15,482 [INFO]   - command_line_embedding_similarity: raw=0.37 score=0.00
2026-08-01 01:22:15,482 [INFO]   - total_volume_delta: raw=3.54 score=1.77
2026-08-01 01:22:15,482 [INFO]   - drift_alert: raw=5.58 score=50.00
2026-08-01 01:22:15,488 [INFO] ANOMALY DETECTED: entity=user_hr_14 score=50.53 conf=0.84
2026-08-01 01:22:15,488 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:15,488 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:15,488 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:15,488 [INFO]   - process_name_rarity: raw=0.00 score=0.00
2026-08-01 01:22:15,488 [INFO]   - command_line_embedding_similarity: raw=0.33 score=0.00
2026-08-01 01:22:15,488 [INFO]   - total_volume_delta: raw=4.17 score=2.08
2026-08-01 01:22:15,488 [INFO]   - drift_alert: raw=2.42 score=48.45
2026-08-01 01:22:15,994 [INFO] ANOMALY DETECTED: entity=user_engineer_6 score=51.55 conf=0.85
2026-08-01 01:22:15,994 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:15,994 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:15,994 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:15,994 [INFO]   - process_name_rarity: raw=0.00 score=0.00
2026-08-01 01:22:15,994 [INFO]   - command_line_embedding_similarity: raw=0.35 score=0.00
2026-08-01 01:22:15,994 [INFO]   - total_volume_delta: raw=3.10 score=1.55
2026-08-01 01:22:15,994 [INFO]   - drift_alert: raw=2.72 score=50.00
2026-08-01 01:22:16,006 [INFO] ANOMALY DETECTED: entity=user_finance_7 score=51.13 conf=0.88
2026-08-01 01:22:16,006 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:16,006 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:16,006 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:16,006 [INFO]   - process_name_rarity: raw=0.00 score=0.00
2026-08-01 01:22:16,006 [INFO]   - command_line_embedding_similarity: raw=0.18 score=0.00
2026-08-01 01:22:16,006 [INFO]   - total_volume_delta: raw=2.27 score=1.13
2026-08-01 01:22:16,006 [INFO]   - drift_alert: raw=2.90 score=50.00
2026-08-01 01:22:16,248 [INFO] ANOMALY DETECTED: entity=user_engineer_9 score=101.98 conf=0.84
2026-08-01 01:22:16,248 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:16,248 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:16,248 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:16,248 [INFO]   - process_name_rarity: raw=0.06 score=0.09
2026-08-01 01:22:16,248 [INFO]   - command_line_embedding_similarity: raw=1.00 score=50.00
2026-08-01 01:22:16,249 [INFO]   - total_volume_delta: raw=3.78 score=1.89
2026-08-01 01:22:16,249 [INFO]   - drift_alert: raw=3.57 score=50.00
2026-08-01 01:22:16,254 [WARNING] point_baseline_shadow_fallback entity_id=svc_backup_3 as_of=2026-01-06 13:46:00 active_shadow_count=1
2026-08-01 01:22:16,254 [INFO] ANOMALY DETECTED: entity=svc_backup_3 score=51.81 conf=0.86
2026-08-01 01:22:16,255 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:16,255 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:16,255 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:16,255 [INFO]   - process_name_rarity: raw=0.00 score=0.00
2026-08-01 01:22:16,255 [INFO]   - command_line_embedding_similarity: raw=0.00 score=0.00
2026-08-01 01:22:16,255 [INFO]   - total_volume_delta: raw=3.62 score=1.81
2026-08-01 01:22:16,255 [INFO]   - drift_alert: raw=3.02 score=50.00
2026-08-01 01:22:16,255 [INFO]   - service_account_execution_frequency_deviation: raw=0.00 score=0.00
2026-08-01 01:22:16,499 [INFO] ANOMALY DETECTED: entity=user_engineer_10 score=101.58 conf=0.81
2026-08-01 01:22:16,499 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:16,499 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:16,499 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:16,499 [INFO]   - process_name_rarity: raw=0.04 score=0.06
2026-08-01 01:22:16,499 [INFO]   - command_line_embedding_similarity: raw=1.00 score=50.00
2026-08-01 01:22:16,499 [INFO]   - total_volume_delta: raw=3.04 score=1.52
2026-08-01 01:22:16,499 [INFO]   - drift_alert: raw=3.67 score=50.00
2026-08-01 01:22:17,000 [INFO] ANOMALY DETECTED: entity=user_hr_12 score=46.27 conf=0.85
2026-08-01 01:22:17,000 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:17,000 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:17,000 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:17,000 [INFO]   - process_name_rarity: raw=0.00 score=0.00
2026-08-01 01:22:17,000 [INFO]   - command_line_embedding_similarity: raw=0.28 score=0.00
2026-08-01 01:22:17,000 [INFO]   - total_volume_delta: raw=3.13 score=1.56
2026-08-01 01:22:17,000 [INFO]   - drift_alert: raw=2.24 score=44.71
2026-08-01 01:22:17,997 [INFO] ANOMALY DETECTED: entity=user_engineer_10 score=51.52 conf=0.81
2026-08-01 01:22:17,997 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:17,997 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:17,997 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:17,997 [INFO]   - process_name_rarity: raw=0.00 score=0.00
2026-08-01 01:22:17,997 [INFO]   - command_line_embedding_similarity: raw=0.20 score=0.00
2026-08-01 01:22:17,997 [INFO]   - total_volume_delta: raw=3.04 score=1.52
2026-08-01 01:22:17,997 [INFO]   - drift_alert: raw=3.67 score=50.00
2026-08-01 01:22:18,006 [INFO] ANOMALY DETECTED: entity=user_hr_1 score=51.85 conf=0.84
2026-08-01 01:22:18,006 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:18,006 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:18,006 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:18,006 [INFO]   - process_name_rarity: raw=0.00 score=0.00
2026-08-01 01:22:18,006 [INFO]   - command_line_embedding_similarity: raw=0.37 score=0.00
2026-08-01 01:22:18,006 [INFO]   - total_volume_delta: raw=3.70 score=1.85
2026-08-01 01:22:18,006 [INFO]   - drift_alert: raw=5.40 score=50.00
2026-08-01 01:22:18,765 [INFO] ANOMALY DETECTED: entity=user_engineer_8 score=51.75 conf=0.86
2026-08-01 01:22:18,765 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:18,765 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:18,765 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:18,765 [INFO]   - process_name_rarity: raw=0.07 score=0.10
2026-08-01 01:22:18,765 [INFO]   - command_line_embedding_similarity: raw=1.00 score=50.00
2026-08-01 01:22:18,765 [INFO]   - total_volume_delta: raw=3.31 score=1.65
2026-08-01 01:22:18,765 [INFO]   - drift_alert: raw=0.00 score=0.00
2026-08-01 01:22:18,772 [INFO] ANOMALY DETECTED: entity=user_hr_14 score=50.53 conf=0.84
2026-08-01 01:22:18,772 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:18,772 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:18,772 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:18,772 [INFO]   - process_name_rarity: raw=0.00 score=0.00
2026-08-01 01:22:18,772 [INFO]   - command_line_embedding_similarity: raw=0.38 score=0.00
2026-08-01 01:22:18,772 [INFO]   - total_volume_delta: raw=4.17 score=2.08
2026-08-01 01:22:18,772 [INFO]   - drift_alert: raw=2.42 score=48.45
2026-08-01 01:22:19,021 [INFO] ANOMALY DETECTED: entity=user_hr_12 score=96.37 conf=0.85
2026-08-01 01:22:19,021 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
2026-08-01 01:22:19,021 [INFO]   - geolocation_rarity: raw=0.00 score=0.00
2026-08-01 01:22:19,021 [INFO]   - endpoint_set_rarity: raw=0.00 score=0.00
2026-08-01 01:22:19,021 [INFO]   - process_name_rarity: raw=0.06 score=0.10
2026-08-01 01:22:19,021 [INFO]   - command_line_embedding_similarity: raw=1.00 score=50.00
2026-08-01 01:22:19,021 [INFO]   - total_volume_delta: raw=3.13 score=1.56
2026-08-01 01:22:19,021 [INFO]   - drift_alert: raw=2.24 score=44.71
2026-08-01 01:22:19,765 [INFO] ANOMALY DETECTED: entity=user_finance_9 score=51.75 conf=0.85
2026-08-01 01:22:19,765 [INFO]   - login_hour_rarity: raw=0.00 score=0.00
